date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows
5/28/2018,1974905.85,6478411.0,3105607.99,6832614.0,151689.06,4542504.0,6698216.0,5576665.55,5192417.05,40553030.5
4/29/2018,553203.0,1214629.0,3969654.02,9668147.0,234545.26,62764.25,9042580.0,4372206.17,9138899.0,38256627.7
9/24/2018,8654434.0,6813793.29,3085830.03,6248028.93,7917225.74,2156485.87,1007609.13,652484.79,5002597.92,41538489.7
2/10/2018,3495584.51,3304920.88,5390624.0,3170615.0,9898012.0,7752715.0,1895170.4,2476582.53,6903831.38,44288055.7
5/20/2018,4496415.99,8985791.0,4034618.25,9823186.0,6889035.0,4558208.17,1383250.16,7592248.0,4501724.0,52264476.57
4/17/2018,151545.15,7326268.0,7930329.44,4814142.0,5901336.0,5242532.91,6132433.0,9026847.0,7059428.76,53584862.26
8/17/2018,8097650.0,8264182.0,1066055.0,3315675.79,6247520.0,6226690.0,9681552.0,2080144.79,3999162.17,48978631.75
12/11/2018,9976108.0,9771537.0,9088977.0,5880036.0,695402.72,4393441.0,9091976.0,5731697.61,3998002.0,58627177.33
3/11/2018,4540951.47,6880414.0,8408475.0,7503206.0,7006522.0,9008415.0,343803.84,8950372.0,9563424.0,62205583.31
2/9/2018,7594930.0,124196.1,9240625.0,9104987.0,3547808.78,391184.77,7709775.8,4302025.0,3244598.2,45260130.65
1/23/2018,8129690.77,3268231.27,9269179.0,869882.46,6523726.0,1139346.16,5077101.62,7907787.5,8338930.4,50523875.18
6/1/2018,6890157.0,9406847.0,1237766.54,3888902.68,1487742.91,5896560.27,1671019.92,4869425.2,1039074.57,36387496.09
6/23/2018,1602841.14,2407100.9,9852868.0,5232340.0,6950752.0,3690077.8,5572578.0,9232951.0,3041111.94,47582620.78
6/29/2018,6483620.95,7022067.0,49520.78,8789195.0,5939786.0,6472153.0,5295541.4,2845909.0,6909324.0,49807117.13
7/26/2018,4576669.85,6117659.0,1200134.82,6950426.36,273622.61,1003870.73,1289140.86,6962096.53,7260868.77,35634489.53
5/10/2018,2284133.82,2330093.0,5443039.0,7897457.78,1085994.58,1641885.59,3779759.23,8341978.0,4381884.0,37186225.0
9/21/2018,6281271.0,5336675.44,1567824.85,2197117.28,1366201.8,3214423.03,8061492.75,9539256.0,6755261.78,44319523.93
6/20/2018,5936190.49,2058319.99,1734593.48,7508372.98,6591167.12,4277944.0,1450658.49,9026633.0,8252779.69,46836659.24
2/7/2018,6369321.0,8172774.71,9311367.0,5123525.85,740703.25,4363122.67,64224.4,2073378.51,3520994.0,39739411.39
12/6/2018,841271.87,3525001.04,9918224.0,7276836.0,1231699.0,4341800.07,359223.94,3559561.25,8401462.0,39455079.17
3/12/2018,7962819.7,5397312.02,2684932.0,8348170.0,2812531.0,3773632.0,6487085.79,8399215.0,4556499.73,50422197.24
2/18/2018,6754422.15,3740585.52,1773705.0,8821771.0,9077905.0,430907.34,9689793.0,1364700.48,2671124.93,44324914.42
1/19/2018,6796184.49,5548622.25,2164208.94,4943442.6,9019833.0,8535153.0,4825911.18,3159067.56,9419532.0,54411955.02
7/31/2018,1931712.24,3741372.73,5180246.27,248874.74,8613832.0,2128018.0,6941707.76,2644856.73,4538934.0,35969554.47
11/9/2018,7266383.28,5310774.0,5899357.0,6109135.0,4413435.39,9273569.0,1633687.57,833658.88,4267266.23,45007266.35
10/8/2018,7924686.95,2228882.62,3292310.08,5583980.39,788783.63,4767818.0,1356077.81,557463.19,5287592.0,31787594.67
5/24/2018,1146441.96,9304535.0,1251395.41,9655939.0,7785069.73,4594014.0,9571632.0,9739277.0,9586556.0,62634860.1
4/12/2018,5613167.72,4938073.81,9018082.0,6345415.58,8797137.0,5209663.0,6366110.0,2050475.59,7226991.0,55565115.7
9/30/2018,1697820.0,4172668.82,9418968.0,6269765.0,7530935.38,459761.88,7743395.14,2901611.05,6832459.09,47027384.36
10/10/2018,6865341.87,9943431.0,3685546.93,824595.01,9883117.0,3065682.0,8073567.34,714636.06,699615.94,43755533.15
8/11/2018,9912050.0,449781.66,3352494.26,4439306.27,226718.48,1247280.0,6373337.0,137857.61,8250554.0,34389379.28
4/12/2018,122621.94,8198161.3,6780082.73,884135.7,5062276.0,1310738.0,2263310.14,70551.4,8805795.0,33497672.21
3/6/2018,1129284.84,4023088.2,7975249.24,5860335.0,285533.0,6693188.0,1681146.07,2520729.87,9942913.0,40111467.22
8/27/2018,8755054.0,795557.38,2449157.49,5296005.0,7672900.0,9398526.0,3969136.0,5268610.0,3240062.35,46845008.22
9/14/2018,3030330.39,1455889.72,5375484.2,8526504.0,3437726.53,2247260.54,1370928.37,812344.7,5764275.71,32020744.16
1/26/2018,4574841.31,2297305.27,1595796.42,269334.17,6841272.71,4013283.03,2838165.0,8580648.0,8104927.0,39115572.91
4/30/2018,7482026.39,5872308.0,9743777.0,6207002.0,8381429.0,6749558.0,6716513.91,418802.99,7388413.58,58959830.87
11/21/2018,6229366.05,723316.61,5383497.31,4781900.0,6733508.0,9496552.0,2414039.0,6864421.47,7277698.71,49904299.15
12/17/2018,4976940.54,9396654.0,4093845.92,8229825.0,547159.44,994351.41,7948610.48,50992.16,4953015.0,41191393.95
7/29/2018,8621067.0,1721103.0,3707673.77,4258507.0,6161664.0,5550846.0,8375043.0,631659.65,4895792.0,43923355.42
9/27/2018,447814.22,118014.67,6078762.58,7010752.26,6856445.0,4079990.48,3143067.97,3114369.99,7232555.0,38081772.17
3/1/2018,2257490.59,1671940.2,4081247.0,4842806.0,6979815.4,1187707.6,5789264.0,6218208.63,8044746.0,41073225.42
6/11/2018,5781922.0,1979092.65,9598556.0,4368549.51,5945151.0,444435.22,8679030.0,6129431.97,6195501.0,49121669.35
2/14/2018,7209214.64,2489118.78,6567523.5,966353.91,6586964.92,6728231.0,4130785.94,4254263.0,9429742.0,48362197.69
1/23/2018,6420810.63,5951692.0,674628.13,1154612.0,8483193.0,9960617.0,1661198.06,8128455.0,273449.45,42708655.27
1/19/2018,5749305.0,7297741.71,257046.67,3056796.56,9519490.0,653416.36,4831556.0,6095814.0,2676716.72,40137883.02
6/28/2018,9752747.0,2121874.89,9140086.0,3888901.36,4558227.79,7614308.0,3579261.22,2781000.69,93445.37,43529852.32
2/25/2018,433188.54,866669.57,1205741.68,7484520.0,3454332.26,8505928.0,7419704.26,3119478.18,9937771.0,42427333.49
8/27/2018,980007.97,932621.99,4984831.93,9742643.0,1662388.5,3024472.02,7968972.0,5185714.59,9350994.0,43832646.0
10/1/2018,4111247.65,2832748.75,8564287.0,8200843.0,3246216.15,4870914.83,1924146.08,1342311.86,6042230.0,41134945.32
3/20/2018,4440031.81,4143014.53,9281390.0,1677523.51,5675405.0,9231306.0,7686862.82,9678929.0,3369055.2,55183517.87
1/8/2018,5141300.0,9685414.0,6512534.0,221405.09,5112070.0,3429445.95,9586762.0,5638555.0,3816380.0,49143866.04
3/10/2018,8618404.0,6909573.81,2774193.27,722512.35,7908780.0,9118359.0,1536572.27,937148.88,1717970.41,40243513.99
11/2/2018,1070242.91,395219.29,4818547.28,8696804.0,3352785.76,5613661.0,3646442.67,7194476.0,9851880.0,44640058.91
10/31/2018,3941603.4,5225358.0,4898047.0,998743.63,6555378.89,7090162.0,7095625.82,3503309.0,2848502.0,42156729.74
11/30/2018,3521896.56,9148241.0,8527567.0,9511002.0,2196929.92,5060125.49,169235.78,4333133.33,20452.45,42488583.53
10/18/2018,8809711.0,3872676.77,5595275.36,8967085.0,5092565.65,1293446.0,531906.15,4379390.0,5786396.74,44328452.67
1/24/2018,6483487.7,8821781.0,2162439.66,8902345.0,5326041.59,1123079.54,912001.15,1391832.84,9146196.0,44269204.48
5/17/2018,2874867.0,179280.03,2423809.33,3061102.95,5628356.52,8626305.0,5829495.52,5563870.0,9721509.0,43908595.35
10/27/2018,1711250.25,946282.28,266020.52,3742998.0,1260033.9,5866001.82,9187655.0,6987065.1,6795475.47,36762782.34
2/14/2018,4400764.0,7361762.0,6168363.48,9797557.0,263665.86,4727923.88,3010957.46,5016129.0,8587106.0,49334228.68
10/20/2018,6372508.0,975088.53,8548792.0,8498529.0,622074.8,2603898.16,4254399.0,320663.47,4416970.0,36612922.96
12/9/2018,4106097.34,366544.74,3707148.51,7158222.0,6547234.0,5642092.0,7975046.0,9203504.0,509176.17,45215064.76
6/24/2018,9216641.0,918117.04,7198844.2,3222949.95,7326259.0,3220611.67,8406616.0,5502043.97,4689287.09,49701369.92
7/5/2018,4337112.25,1978307.0,5575607.84,3112239.0,588287.78,6709093.0,7055262.0,9011146.0,4349960.0,42717014.87
12/2/2018,7216089.0,3744444.94,5542768.0,7308537.0,336610.29,5744014.77,7334858.0,7926645.36,5784012.0,50937979.36
4/15/2018,4318893.08,850187.47,273615.87,2815051.09,9596687.0,4401470.0,1374014.12,7369398.0,2286066.6,33285383.23
8/29/2018,3690540.59,7075035.0,2340700.61,6373542.07,7089573.42,6951687.24,6606228.0,7303190.0,2420037.88,49850534.81
4/15/2018,731329.53,7811368.0,3798212.71,7868214.51,6895120.39,9925985.0,2013916.44,2517335.79,4677509.0,46238991.37
8/6/2018,7104505.0,8592799.0,5446373.0,7254749.0,6838308.78,6072988.0,917400.6,4199910.0,5963902.0,52390935.38
7/15/2018,5387962.0,7823588.97,8803726.0,5500488.12,2139920.68,3084598.94,867597.39,2053229.76,8257980.0,43919091.86
6/7/2018,6383839.1,7298918.0,4386353.0,4103777.99,2714371.05,214036.42,1220595.0,5981429.25,8318896.0,40622215.81
3/18/2018,9686227.0,3261362.14,6228452.0,4846744.12,2117542.0,1574218.14,9468752.0,4360394.0,11277.52,41554968.92
7/15/2018,2483397.93,5259908.0,6889452.85,3895468.0,6253788.51,3019009.0,8936076.0,6884112.0,6292195.0,49913407.29
5/23/2018,2163074.91,3902407.0,715733.35,4064205.75,8965896.0,676096.53,2736039.0,3211912.78,4751288.53,31186653.85
8/11/2018,2902967.53,1491401.0,823195.47,7831159.65,4623813.0,3247164.79,4938380.22,9717274.0,5035676.0,40611031.66
11/21/2018,9503257.0,1217638.44,6253911.0,6069819.36,8179189.0,9358036.0,6244290.46,6042476.0,8295576.2,61164193.46
5/13/2018,1405723.43,8776333.0,7225673.0,9946706.0,6901990.0,1725347.6,9884340.0,3056623.4,1421814.72,50344551.15
4/6/2018,2706121.0,3425783.55,9892997.0,6786677.0,2107713.18,6410046.0,74602.95,599401.55,4143635.95,36146978.18
6/20/2018,9989380.0,9456159.0,9231237.0,8835695.0,2373950.0,7686323.59,8901616.0,3304062.6,9997459.0,69775882.19
10/30/2018,8732702.0,2808222.0,7177455.69,8299897.61,8625277.0,653062.51,2570899.04,963394.16,6657655.0,46488565.01
4/13/2018,1230960.58,7644376.72,3329695.26,2397046.98,4718354.0,7860078.03,6335633.0,9718865.0,2300311.55,45535321.12
2/4/2018,9791844.0,7658362.91,2834121.16,1832298.24,8658903.0,3230293.09,2165392.0,4181331.0,4909049.55,45261594.95
12/29/2018,6330221.95,5368189.0,6290311.15,8280865.0,3799503.66,1975654.0,8487749.0,5124018.0,9418102.0,55074613.76
1/23/2018,8868937.0,1652087.0,9555404.0,4358932.43,4464284.0,6038575.0,9861971.0,5688851.11,5010729.99,55499771.53
8/7/2018,1552064.11,1668283.13,4047600.39,7859585.0,6962197.46,3615381.12,5333285.0,1942607.0,2780382.15,35761385.36
8/25/2018,2978199.14,6784296.0,309368.43,8391694.0,7343664.62,7557203.12,137174.57,6405504.0,8548851.0,48455954.88
3/6/2018,9915153.0,5943473.0,9159470.0,1027124.0,7092100.0,1481146.18,6090513.0,5398115.0,7173273.72,53280367.9
2/9/2018,4373517.0,6698075.0,5417928.23,8854618.0,1850513.79,7956442.0,4032177.44,1935526.0,9554648.0,50673445.46
10/6/2018,4445780.06,9936899.0,5598074.15,5261484.11,7613043.4,2242593.61,7267882.0,7367300.07,6278228.0,56011284.4
9/14/2018,8996769.0,8139755.0,3112498.0,7788410.0,1971385.0,2518311.47,5275800.0,2864597.0,8493010.0,49160535.47
6/12/2018,6184768.6,4540205.0,9435847.0,625202.54,8044965.0,9749726.0,4527386.0,5177825.0,3524610.3,51810535.44
3/26/2018,7342721.0,7718154.0,9969627.0,2131150.0,4017046.44,7403775.0,9015224.0,9819426.0,8304959.0,65722082.44
12/5/2018,1221159.08,5911442.0,2725050.01,6164146.0,9071718.0,160975.26,7736107.13,6014417.0,1831658.03,40836672.51
4/3/2018,3807564.84,8486427.0,8457154.0,5062157.0,7930935.2,1006414.0,7224632.71,4399782.77,5093472.0,51468539.52
12/25/2018,4314832.0,136027.65,9807406.0,952479.06,5019070.6,4568816.67,1592138.65,1498257.52,1912278.0,29801306.15
6/12/2018,6784323.0,5471244.57,8433231.0,9612817.0,9165204.0,2648450.53,244886.86,7476045.0,9562483.0,59398684.96
1/10/2018,2347903.22,8386052.0,9211069.0,6936496.99,2206794.0,6690885.05,828404.46,7262888.0,1411160.67,45281653.39
7/16/2018,7424063.51,9588193.0,2979889.0,4200152.29,9956826.0,9491926.0,3092674.72,8303629.0,8946537.0,63983890.52
12/16/2018,1042375.32,7126560.28,9949966.0,3886136.0,1050468.12,6975578.94,2353783.39,9358406.0,9266210.0,51009484.05
12/19/2018,1240109.83,186035.79,4313509.66,230128.84,5974829.6,2356986.54,4364358.0,6079736.16,9238240.0,33983934.42
10/10/2018,2398619.07,7168767.35,4552725.32,6783870.0,2283051.0,9283488.0,3730368.35,4210621.0,4820431.0,45231941.09
8/1/2018,6877562.83,3835963.27,5757316.16,8754709.0,9964181.0,9815355.0,1188370.03,2061442.43,320821.63,48575721.35
8/3/2018,3803252.31,9532593.0,9580793.0,1813938.6,8015911.12,7493287.68,5368022.4,5097419.55,6943209.18,57648426.84
4/30/2018,7559844.58,8103630.9,6894068.0,9054973.0,3680162.01,7473807.0,563861.13,8991204.0,9436139.0,61757689.62
6/27/2018,8683908.0,5139337.3,9470074.0,5095739.4,6358140.0,9191986.0,1725612.4,5789874.0,1875250.42,53329921.52
12/24/2018,3494639.94,5210337.0,2342521.59,9310232.0,9251575.0,2629661.37,5066421.83,8357566.34,3890616.92,49553571.99
1/14/2018,5443585.0,7653994.0,9964753.0,4566869.0,4152953.18,5551838.0,1308102.0,9389372.0,7725496.0,55756962.18
8/22/2018,2596219.47,6540780.0,2871784.81,2488784.79,7925425.01,9558674.0,8758926.0,2365057.3,4829776.57,47935427.95
9/24/2018,9429548.0,7813358.0,8732594.0,7403473.0,947430.19,213999.2,337760.22,4814251.06,6210725.8,45903139.47
1/6/2018,8702523.0,1980478.73,1176826.05,8337187.17,2401316.95,59392.55,3088817.81,8221911.48,1480581.54,35449035.28
5/19/2018,2072181.97,4107127.77,37559.85,1379867.66,8733104.0,557632.57,8741232.0,5645661.4,6343110.81,37617478.03
3/29/2018,6647505.91,6084023.0,2725358.0,6989493.24,4983486.0,269518.73,1005203.56,7667552.38,5446658.0,41818798.82
3/26/2018,6793278.31,3646921.86,8893883.0,1552872.5,5487080.0,4618730.05,2750406.0,7854400.9,2286562.2,43884134.82
5/26/2018,9601873.0,1325646.67,639703.0,9998097.0,2895764.0,7687762.44,5718988.08,579104.3,5650396.67,44097335.16
9/8/2018,2031889.21,4050426.75,4514804.13,3255202.27,4855844.0,7872425.0,2159237.89,853814.56,7328930.0,36922573.81
10/15/2018,8708861.0,9254029.0,5616634.7,7758936.6,2701513.03,9317604.0,5393409.7,6089194.0,2143472.0,56983654.03
6/26/2018,927657.08,6702250.0,2219301.07,1867935.93,6515212.0,3767512.4,4828392.0,69512.06,7915082.0,34812854.54
7/14/2018,1241584.86,3381294.0,4592840.35,6206452.0,8117313.0,4527825.0,1815136.77,9920103.0,7113722.0,46916270.98
1/26/2018,6208009.0,7385409.33,146541.61,6890404.75,9203347.0,289404.81,1241228.09,3131044.0,5864016.91,40359405.5
2/12/2018,3214002.0,5525590.11,3973384.04,1983319.56,5114034.0,9956228.0,8312559.25,447733.11,3479662.14,42006512.21
10/6/2018,5907274.16,8378936.16,484117.0,4047786.23,1635670.95,6463910.0,4093121.69,2646954.47,3178004.15,36835774.81
3/12/2018,5775448.0,9317796.0,5735199.0,7790781.87,305314.12,7567512.0,6711879.98,452908.99,5287072.8,48943912.76
5/3/2018,3334949.0,3525228.51,2601336.0,9305910.0,1703426.52,8954056.0,5675708.0,205578.23,872374.0,36178566.26
6/8/2018,6110512.65,3461176.47,7709160.0,543241.0,273382.41,659386.03,5598103.0,2063837.56,1558360.27,27977159.39
6/5/2018,7261870.0,5371627.9,4988729.0,560240.46,7140129.0,443676.86,3711177.59,9182046.0,273894.71,38933391.52
1/24/2018,2116553.39,1121699.31,2836233.42,7877304.0,1735382.19,3164802.0,4519293.36,8989107.0,1288836.77,33649211.44
2/17/2018,2843084.86,1529464.22,1930259.09,4585649.0,5708691.07,1010385.01,7909336.0,3745720.0,1048135.52,30310724.77
2/28/2018,7255034.0,3987532.71,7841928.86,1272114.42,5344945.61,6357689.14,2535758.7,4237229.0,5731913.76,44564146.2
2/2/2018,6430201.03,6819437.0,9667089.0,6492755.0,284404.23,1834567.51,5101099.0,8002422.0,1491564.0,46123538.77
12/7/2018,1953749.41,7759636.0,2827031.3,9037324.0,3671777.36,7910120.37,5691989.0,4362203.82,8699619.0,51913450.26
11/21/2018,8486187.0,9926158.0,9791653.0,2689794.69,5902757.34,1488461.56,5776800.0,7031954.0,6031456.0,57125221.59
4/26/2018,7070109.59,9109189.0,6683560.81,902606.0,4702920.0,9423542.0,5388777.07,245065.24,9024567.0,52550336.71
11/12/2018,2856170.36,836203.28,7078845.0,3900487.69,8050821.0,4076883.67,7864913.97,1427638.53,8871020.0,44962983.5
7/27/2018,1435320.08,4956265.0,249704.2,6446716.57,4656456.8,7997173.0,9678124.0,9372150.0,5183418.0,49975327.65
10/14/2018,4842431.0,6204559.51,6149019.0,7105577.0,9481908.0,380277.68,1485153.92,2057822.81,786060.41,38492809.33
7/2/2018,6781729.0,262778.77,939423.24,3104836.04,4956012.0,4417745.0,5208524.0,4166282.47,2480132.1,32317462.62
9/28/2018,1507326.11,8095652.29,4327635.0,5313979.0,8782040.0,696866.97,2694464.0,8328274.26,9974362.0,49720599.63
4/30/2018,1481722.85,9235140.0,5312139.0,1130037.27,7113334.0,1054337.19,1162856.92,577554.85,6067857.66,33134979.74
4/12/2018,5812480.13,1010929.95,7174200.0,5630827.84,4307810.0,6199637.01,4257799.83,1983473.5,2174095.23,38551253.49
7/6/2018,3021856.03,1086070.0,569709.25,2960176.48,3373203.2,3406786.77,8773873.0,9221906.0,6555499.59,38969080.32
12/23/2018,6069928.91,3014834.0,2548489.35,9167276.0,8817517.0,469431.18,4819235.37,1386707.9,875207.0,37168626.71
8/28/2018,9422185.0,9277156.0,2921867.53,7702566.43,5439423.23,9681662.0,2484960.0,8752445.0,5295245.0,60977510.19
5/31/2018,3809441.25,6274749.0,6600435.16,7362676.53,9212337.0,5155617.0,6177529.0,5277591.32,26998.02,49897374.28
6/26/2018,7544733.0,6872315.4,1566761.96,205361.91,2938982.0,3228807.89,3155683.0,7728168.0,6789976.0,40030789.16
1/11/2018,8433040.0,4726349.9,1593689.97,2862374.0,7130314.0,3718827.0,9851528.0,148919.27,5206184.49,43671226.63
7/13/2018,4204617.0,2407901.42,397923.97,5827002.53,5195763.12,8034570.0,4785521.17,2499510.0,315835.41,33668644.62
3/5/2018,3435878.0,5729624.0,3644295.38,2686945.0,3082681.4,9793039.0,1460859.92,8126292.11,1761374.61,39720989.42
3/10/2018,3433594.49,3866734.39,9323093.0,7045118.0,3353854.36,1303962.32,8961374.0,948434.47,4031014.16,42267179.19
3/5/2018,3522411.0,2840374.16,7516272.11,5557113.0,4088649.0,2411191.44,2301362.74,6280641.0,7885166.9,42403181.35
8/2/2018,8882439.0,7423374.26,7695592.0,1421889.78,1799429.72,2003010.49,3842335.0,1138891.0,8885206.0,43092167.25
8/7/2018,1686509.08,481870.76,6249990.0,6817815.0,7257747.48,328286.86,744260.1,3785934.96,9496592.0,36849006.24
9/12/2018,9483244.0,3514149.98,4946729.0,3796585.88,6502963.59,1303439.8,7510308.48,828169.93,6190087.02,44075677.68
1/15/2018,6902856.0,3055456.43,3318954.0,9296345.0,5534685.0,6496307.0,6432588.12,4117042.5,7048194.13,52202428.18
10/7/2018,6490520.0,3269176.08,5316800.0,8923494.0,9034107.0,8419383.0,5978306.03,4358923.0,3768353.98,55559063.09
10/3/2018,4333315.0,8645107.0,2795023.0,161141.64,3972171.0,5240561.96,7258313.0,3724634.0,2272368.49,38402635.09
11/5/2018,3875863.34,9321917.0,3622457.68,1143851.55,1440801.17,839263.69,5617437.0,6295275.0,5221272.0,37378138.43
11/27/2018,5336016.0,5861181.0,8852153.0,4063849.63,3185076.44,2533125.99,9278168.0,279597.91,1195536.2,40584704.17
7/17/2018,4710679.0,120764.69,990305.51,7792225.0,2107167.15,2546507.72,6235006.0,6351311.8,7930142.8,38784109.67
6/27/2018,3237391.26,656180.07,4662944.0,2893566.93,584079.93,5145805.42,5986338.37,5406665.68,3129255.23,31702226.89
5/19/2018,3572611.0,7395357.94,2778761.0,1766370.52,986785.47,1261116.95,8769229.0,3532548.1,6783090.0,36845869.98
