date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5
5/8/2018,226430.13,9111737.0,9010997.0,7982567.0,8383636.95,1935553.37,4367418.0,2247319.04,2495078.56,-549425.0,-3635590.61,-4867505.0,-2007184.0,-5242235.0
3/5/2018,736721.67,7686651.56,6740608.0,3752202.0,5351123.0,6194967.0,6282815.0,3388711.46,3269858.61,-8840036.0,-4189915.65,-6049888.0,-9971673.0,-6488522.0
7/10/2018,3982795.11,4556414.51,1368524.46,2420583.0,6359134.0,2417823.6,1534807.57,8258351.72,4127106.41,-5016975.76,-3267936.0,-7679652.0,-2377054.0,-6700475.0
9/26/2018,1450079.52,1725437.32,6156781.88,7203940.23,5624506.56,2387203.35,3080282.32,3702410.91,9132751.0,-9525903.0,-88899.0,-6549127.29,-5770386.77,-2157805.89
2/7/2018,836781.05,3243223.47,8228895.05,3131325.37,5177304.0,2761679.66,3398594.96,3190498.84,3490740.43,-9263230.0,-8262820.53,-2810848.0,-1216480.0,-9462287.0
3/1/2018,5618785.0,6469810.05,5441884.77,9422003.0,2402087.89,6076807.52,987332.54,4881208.0,8467384.0,-977611.0,-1377555.0,-754206.0,-8777437.0,-6955554.0
12/19/2018,6227490.0,5217652.07,4733222.55,4612726.0,881455.13,2831117.0,117094.69,9977929.0,6021210.0,-2242416.31,-2556343.0,-7674433.0,-522930.0,-4289148.18
7/26/2018,8154871.07,7321131.0,6912687.0,5241464.0,6904456.0,635767.0,2403423.0,6506821.82,550165.99,-2582206.62,-1488904.0,-370107.0,-5537091.85,-7221117.0
2/14/2018,2044752.1,8453541.0,1780450.77,8594590.0,4574795.0,7722162.01,2651342.07,5068940.0,7475420.0,-5423751.0,-5479656.41,-2639363.0,-6656455.0,-9757488.0
11/23/2018,9936743.0,3408067.28,1874569.47,8269153.43,1741716.28,1295254.5,262498.1,7532619.35,7343788.0,-6372442.0,-9120216.0,-8502612.0,-7003881.37,-7253676.0
9/26/2018,8796704.0,417065.37,7413820.0,2621397.0,8449331.0,4917502.0,7115436.7,621269.52,544648.49,-3498308.99,-4256049.0,-50387.0,-2308747.0,-7021833.0
11/18/2018,133057.94,2349769.0,9453006.0,5240607.0,3281701.39,6898864.08,3652204.0,6444724.3,7533336.19,-3681940.98,-6560269.0,-511628.0,-2797174.08,-5199401.14
9/29/2018,7833877.92,513979.95,520896.3,4690867.0,6946292.0,2094441.0,54886.51,5364062.65,4597964.48,-8674770.0,-9078795.0,-5993968.0,-6728140.0,-8375576.0
11/4/2018,151560.35,5593590.54,6372772.66,4397316.0,4449038.0,1830722.54,3380023.5,3935675.72,1403630.36,-1792026.0,-421152.0,-2248060.0,-2946592.93,-6835873.0
5/20/2018,720131.93,7524392.52,6533334.0,78597.76,2456353.88,2232072.32,7679801.0,8411437.0,1050630.59,-6040768.48,-4439308.0,-2658452.0,-21906.0,-4288526.11
8/8/2018,4568588.0,9683786.0,2896018.36,2090616.0,5326263.89,3391973.0,4956667.91,7464956.75,918656.48,-5712554.0,-1213977.0,-2210577.0,-1843049.77,-5867256.0
3/27/2018,9058953.0,5597418.0,2660777.16,556130.0,3852555.3,657213.58,5195847.95,9445023.0,1528740.29,-7420882.0,-284900.0,-9853722.0,-1631097.51,-6246775.0
9/21/2018,3979062.9,2064993.82,8562147.0,2285014.81,7545444.62,6034955.0,7743742.7,8946137.0,4875382.0,-7732169.0,-3841184.1,-5062339.21,-6078723.0,-2605494.42
6/5/2018,3408976.83,1242840.71,8817165.0,6673458.0,7000576.63,7501816.0,2698223.48,3405168.0,9044293.0,-4491949.46,-9816580.0,-9796031.0,-3456232.0,-5840423.0
9/25/2018,2632325.6,8969136.0,2491423.28,1999229.36,9081803.0,4363247.81,1504355.76,5264492.2,4064249.0,-4588572.96,-600157.0,-9243676.0,-4012481.0,-6908243.0
9/25/2018,4465956.0,2278479.52,4868297.92,5361070.8,7259818.0,6525393.0,9704792.0,155904.1,3772967.08,-813125.0,-9846607.0,-9605454.0,-2866691.0,-7915797.3
3/14/2018,9113557.0,167079.54,1048652.3,458389.48,768385.67,9311269.0,8126099.0,6999820.45,3522076.0,-6346382.42,-8421158.0,-8812011.0,-2364618.56,-2394608.0
11/20/2018,1758112.74,8811483.0,4710049.0,6751831.0,1150758.18,7595562.0,6423327.0,9869306.0,2403932.13,-1391522.0,-7398058.0,-4628786.14,-8702204.0,-6399076.0
8/16/2018,27626.72,4590649.26,9999889.0,9786432.0,6549638.0,5744645.0,4264919.0,1206365.31,1211166.05,-8778134.0,-4181671.86,-7327259.0,-2860332.2,-6611619.0
4/25/2018,2183502.19,2014266.53,4013202.26,5449341.64,8105460.42,7077412.59,8974740.0,4706845.0,2161860.93,-9729628.0,-5807179.0,-8375269.0,-4347545.0,-7057709.0
8/5/2018,5120042.0,1538161.75,9995489.0,3716674.48,1684317.62,2851397.0,5907953.0,650083.93,4266257.13,-960248.0,-2482236.0,-899685.0,-103510.0,-2366959.0
2/2/2018,9908196.0,8289137.0,9036043.0,8751181.0,8108138.0,3328768.09,3205284.63,3038620.85,3316478.95,-9770864.0,-595918.0,-9037626.0,-2617252.14,-8336188.0
10/16/2018,4656519.0,8618313.0,5954026.0,3540363.0,2305773.16,7188279.91,962507.2,2668481.82,6322305.0,-7371903.0,-8031734.0,-8418557.0,-9841252.0,-2548935.0
5/12/2018,3734142.0,8928113.0,8933290.0,1819680.0,4690157.76,2186000.82,3452341.0,9571132.0,3208203.18,-5031151.02,-5048809.45,-7530087.0,-1352780.0,-6424637.0
6/7/2018,7316326.0,1680217.79,6118857.0,294916.15,7035434.0,2184914.22,7198858.0,9522005.0,242239.15,-570146.0,-1817403.04,-3795440.12,-5925380.47,-3329923.0
9/6/2018,7266634.28,1482197.5,8893530.0,3038138.58,9833273.0,6431368.37,4661504.0,6375016.0,3283070.0,-8405762.0,-8511504.0,-303130.0,-365227.0,-6452851.9
11/22/2018,2454655.0,8622416.0,4698907.95,7831650.0,5252978.38,6485163.94,2029135.42,5735768.0,4861605.0,-8248772.0,-5118928.0,-7599432.0,-8755198.0,-9438093.0
11/23/2018,3864598.35,2003011.99,136419.36,9460619.0,5840289.83,98830.01,9058603.0,3552732.0,5864942.29,-3332423.2,-7266403.23,-9919208.0,-2418160.06,-3756308.78
8/11/2018,9240219.0,2867400.0,818156.41,1612449.4,6712371.0,3400774.52,8239079.0,3836237.54,8118175.0,-7308112.0,-2662468.0,-3945443.01,-8519200.0,-1101514.0
6/17/2018,6157957.72,2625676.0,8631217.0,6950338.92,5446037.09,4292381.0,4680368.0,5138420.78,4115761.44,-1836152.0,-2969190.0,-8284129.21,-2099324.0,-1957247.0
2/11/2018,301398.31,1860816.69,3275563.0,2879836.4,6252541.0,9108258.0,8369841.35,2840740.6,1252704.09,-5499451.0,-5934696.1,-8035145.92,-9651882.0,-7184797.32
2/12/2018,4126213.48,1844729.02,7668083.0,7910096.56,4496723.0,2122466.03,7351278.0,7746949.0,8743601.0,-4996947.52,-1767777.82,-3027998.0,-9332578.0,-2195580.58
8/31/2018,7565112.0,426175.01,2504020.24,1416409.02,9713073.0,4890108.22,9825718.0,3836095.0,4743474.0,-5476861.38,-9739921.0,-6912754.57,-9223751.0,-623922.0
7/24/2018,923326.45,3340331.78,3217324.03,2031220.13,4072648.23,9764773.0,4184813.0,280418.89,3023866.0,-5345313.0,-765210.0,-1372039.0,-567800.0,-2496887.56
4/20/2018,5433830.0,7760666.44,3556990.8,6534924.83,9843500.0,5949227.0,9268054.0,5508472.0,9897846.0,-2348514.0,-2108489.0,-1809912.63,-401951.0,-8147784.0
2/17/2018,7178847.61,5987540.0,6366515.2,6879791.26,3540386.08,8994793.0,5090747.0,1099020.09,5334506.0,-205750.0,-8484272.0,-3077209.0,-5547407.41,-223624.0
4/17/2018,9092048.0,6103013.62,7323931.97,467512.73,9304657.0,4380827.71,8886460.0,2268054.62,3454999.37,-2959133.76,-4790344.0,-9535347.0,-2669040.0,-1142542.0
11/22/2018,7426428.81,7664827.0,2450548.6,6192202.35,7469642.77,7130682.8,4741739.0,5842673.38,3428589.0,-7672374.0,-6892633.0,-1489968.0,-6839394.0,-124850.0
9/5/2018,1544673.24,8760535.0,7301654.0,4020501.58,358119.85,8346660.0,8455633.0,8227627.6,3370474.83,-9775360.0,-62312.0,-8917683.0,-9423946.0,-9187280.0
11/15/2018,1310626.84,6211178.0,8295618.0,4324222.0,4162520.25,4126899.46,234092.87,223692.64,1762618.53,-5246945.0,-4579789.84,-4891027.0,-5888637.32,-4257555.0
10/28/2018,3935341.0,6864153.45,4674472.0,2866693.23,7189207.86,4290700.02,2180747.0,7380648.0,6857515.0,-1637526.0,-812284.0,-7720308.19,-9749864.0,-8679498.0
5/22/2018,9864347.0,3163053.3,4045184.58,9954355.0,5843639.0,2197535.72,9606207.0,799382.66,778719.84,-7382961.0,-1518042.0,-9172707.0,-5737444.42,-3848099.0
12/27/2018,6011948.0,8953589.0,4699009.0,4922497.12,1638370.68,9361411.0,9629508.0,5749968.0,5189619.0,-6710329.0,-6799900.0,-7099888.0,-3197471.84,-1035082.0
1/26/2018,3969711.2,9255965.0,9916391.0,5507351.13,7600815.05,7748232.0,4923655.53,937220.96,5291943.0,-7449865.1,-6752225.0,-3567235.8,-1147013.0,-577591.0
6/22/2018,8691609.0,8037333.91,7461536.75,630272.43,1180976.88,2436434.0,4943281.86,5426679.73,1235982.02,-1505781.0,-6089931.0,-1651159.0,-7045309.0,-8160682.0
8/11/2018,5287649.29,3155321.56,8103588.38,6478173.12,5293614.0,6633919.53,8878699.0,2207308.0,6285437.0,-5415617.38,-324667.0,-3655908.0,-7882680.0,-872283.0
12/28/2018,9886871.0,929859.0,2431270.2,3188102.2,8436990.0,4232235.0,3908033.82,7127740.0,9998363.0,-3325924.1,-8257102.0,-2925816.0,-3256480.0,-2776517.41
1/6/2018,9336564.0,7852534.0,8194589.0,3604064.7,319196.69,6477767.0,6066127.0,3446861.35,9084232.0,-1657513.0,-9398322.0,-9391465.0,-6985581.0,-2664625.0
9/30/2018,7097434.94,1028484.94,5101614.0,8057026.0,8529139.0,736761.36,7598162.37,6449922.81,2551254.95,-5793926.0,-3173531.0,-4661810.62,-8396450.0,-3151708.39
8/16/2018,2388651.71,2153038.0,6070972.14,3904776.79,6097259.0,5298299.67,4445605.0,4849497.65,3736490.0,-504042.0,-4904648.0,-7721993.0,-4983019.01,-3479114.0
1/15/2018,845813.93,5817155.9,4342870.38,9059605.0,495449.82,8969237.0,477542.51,9231375.0,433831.26,-9814802.0,-3629483.89,-6916115.0,-1439149.0,-4932992.0
6/11/2018,5868127.81,6500622.1,5947763.58,6365648.69,7883963.96,335998.4,195515.74,7725631.0,9855452.0,-3304128.0,-8812195.0,-2771927.0,-5559546.0,-6297742.0
12/17/2018,9344903.0,5502558.18,8503077.0,7669649.0,9691308.0,9400434.0,7737171.42,4230139.0,4807094.0,-7064221.0,-5062264.0,-1820391.0,-6598892.0,-6906001.0
6/3/2018,5529765.0,7137988.91,6554515.0,2786670.16,632777.25,998662.66,8024805.0,7104594.87,7060976.0,-3765622.55,-400255.0,-2977786.56,-9611384.0,-8945763.0
7/6/2018,5022745.0,2036423.37,4279067.0,4317767.57,3588.63,7013945.5,1702626.97,9547343.0,404222.57,-9207128.0,-4396556.49,-6310567.0,-3476699.27,-6501682.67
5/19/2018,5948698.81,6210383.0,9995868.0,642180.17,1007777.0,9502542.0,8413634.0,9110234.0,4900954.0,-5857844.0,-7452480.0,-906045.0,-2479334.25,-8837336.0
1/15/2018,7778167.0,315665.36,8885528.0,1738878.59,4495607.84,9492342.0,7287363.0,812056.66,1135570.0,-5751687.0,-9762219.0,-8492854.0,-3798363.0,-7080006.0
2/18/2018,9348350.0,4170588.0,1451175.68,5116071.43,471861.68,3629256.74,5916484.0,8389890.0,1792040.0,-5546901.0,-52516.0,-82622.0,-2171716.48,-5992975.0
11/17/2018,4095337.98,378817.45,6868403.0,7061653.0,7416660.98,8049641.0,4165922.0,1785072.29,9478797.0,-8414453.0,-2706814.01,-6474359.0,-4100338.92,-3338281.72
2/18/2018,2761632.08,3608367.19,5530734.85,7856542.0,5271369.0,1369324.19,9511411.0,1099675.46,9584023.0,-1686409.4,-6430417.23,-9800608.0,-2953603.61,-717078.0
2/2/2018,2176981.31,2939925.63,237325.85,8214476.77,6850673.25,4254123.03,2035484.83,6285417.0,7059374.0,-6366205.0,-5901392.76,-8040998.0,-7307289.0,-4807205.0
1/21/2018,9914360.0,9302317.0,2444663.88,1354560.36,9157830.0,4104623.65,8832918.0,9630738.0,2579054.15,-5035219.49,-8629297.0,-3151300.0,-4103281.0,-7219970.0
6/10/2018,9969242.0,7214514.0,2044935.23,7542959.0,8096029.0,8511452.0,9256380.0,1237098.79,1727964.46,-3341041.3,-7466734.0,-7067585.42,-5013271.0,-1769417.19
3/30/2018,8231771.0,5342703.96,6562301.48,7076654.0,7502046.73,3540527.42,9073697.0,7825906.0,942290.93,-6747903.0,-8138968.0,-8362521.0,-8815620.0,-9266912.0
9/5/2018,7470666.0,8461102.0,9762995.0,8095467.05,5720225.23,8840007.0,4252930.01,9968603.0,1983654.0,-5327296.0,-1907711.65,-2940011.0,-9530551.0,-2008401.0
11/9/2018,6986761.49,3622701.89,1566902.3,9864434.0,3305167.74,9092801.0,42177.56,6448252.0,7589760.08,-4187445.0,-5047119.0,-4870488.1,-3001218.0,-7159945.0
12/11/2018,9672772.0,7604514.16,1580230.63,4195424.36,1439577.07,3610396.42,7088293.22,4945769.15,457330.88,-9349355.0,-3690994.4,-4828239.05,-6355334.0,-4710168.1
6/23/2018,3562269.21,4880293.0,9663946.0,8327780.0,4319603.0,2236670.89,5634203.0,5322259.96,9783808.0,-6594066.0,-6954441.0,-2704695.0,-1365873.0,-2466427.4
3/29/2018,1799268.52,1794747.11,837434.87,5874937.0,330424.87,6822325.32,6581663.0,660558.91,8089193.0,-6378407.0,-4048676.46,-6992866.0,-4999860.0,-6732607.0
5/18/2018,7988615.0,5275087.0,6367785.78,4403256.0,9775564.0,1137088.84,8058188.0,2735780.0,399390.42,-2205555.08,-1472812.0,-6273356.0,-8583570.0,-8614629.0
12/23/2018,1157518.75,9218808.0,2755488.0,1336294.48,8320393.0,6712000.0,6610588.97,775952.32,105365.18,-6959508.0,-8426257.0,-7090120.0,-298617.0,-8865678.0
4/9/2018,5002980.0,8616577.0,845438.43,894106.79,851209.34,4194898.64,4717994.0,166400.27,3855221.87,-9722013.0,-7264399.0,-9602926.0,-6024071.0,-9731797.0
5/12/2018,5470223.0,8006262.0,7273629.0,3340838.53,6524921.0,786070.36,5822432.94,1448305.26,7733093.04,-1962534.0,-2173050.0,-2352561.7,-3877243.0,-6048517.01
1/15/2018,4426737.0,3439196.16,1989714.57,1069760.88,6121029.44,4356261.0,915847.99,3452408.77,4415010.0,-9294148.0,-5348320.67,-5395786.84,-4671795.0,-519594.0
12/5/2018,1633312.03,2986238.94,5638582.0,5234112.04,5940979.79,1928350.17,1837690.42,4440668.0,2030851.15,-7313155.68,-3668319.0,-7443471.0,-5686716.0,-9465204.0
8/21/2018,9034100.0,9582360.0,1776417.58,9717400.0,9777105.0,9362661.0,9193721.0,8878074.0,1700954.56,-4677819.0,-6935302.0,-1507120.0,-9492586.0,-5630691.0
9/20/2018,7471768.02,4276775.0,8301211.0,7174878.0,6930765.0,3165848.57,743227.81,6343918.0,9457752.0,-9448366.0,-6642284.87,-9949740.0,-7993591.0,-7622803.0
10/29/2018,9873689.0,1848368.69,2548430.0,5889278.94,3789974.61,1078042.95,9267034.0,4125117.99,287076.15,-2334096.29,-2228154.0,-1575568.0,-2705809.52,-4505918.7
6/7/2018,8869958.0,1116543.0,3057631.99,850193.16,6020488.0,6258561.31,5603828.66,5786593.0,1337305.0,-9650674.0,-3037021.0,-3399334.2,-6488955.0,-2952251.42
3/21/2018,2173551.24,4483737.47,489266.87,1245370.84,7641643.0,9979013.0,1520321.23,7368277.0,5137542.0,-4721444.96,-5168706.0,-5298022.67,-77929.0,-6042793.0
4/22/2018,9768207.0,5630339.0,8834866.0,5364749.59,8886726.0,8937300.0,7447997.93,8014428.53,5601177.59,-4750461.0,-2318314.0,-4665452.34,-4279891.26,-5763972.84
12/3/2018,2717180.0,2354771.99,9945442.0,9455946.0,6020075.88,4752777.0,4214032.0,123897.92,8665710.0,-2680701.87,-3805629.03,-5194419.0,-11026.0,-9607222.0
4/16/2018,290774.18,2935783.26,6000470.99,6477095.85,5436074.22,1176877.97,7813792.0,9695488.0,5385172.46,-4377915.0,-3456840.31,-3697355.0,-4987895.0,-3740003.82
4/28/2018,6286088.51,5953510.0,7863472.8,7082465.0,867293.09,7544116.0,8757003.0,9776873.0,9273370.0,-1506386.0,-948873.0,-2684693.05,-5634231.67,-2100283.04
10/11/2018,7367455.99,2177159.6,1641822.19,498234.85,8535681.0,9221637.0,4502119.38,74663.61,9192103.0,-9818649.0,-7589027.8,-5436520.35,-8678622.0,-3823710.92
8/1/2018,5528160.57,8450035.0,5946067.58,8026265.41,1403102.93,7829072.0,6641206.0,9180905.0,1163675.58,-5537741.0,-1108017.0,-534348.0,-7878852.64,-9992429.0
3/1/2018,762946.9,9378867.0,1743538.6,1201577.36,4737884.93,2191539.92,1563644.78,8335035.01,4265121.67,-7425865.45,-3786578.37,-8164678.0,-9682729.0,-5303248.0
5/6/2018,774016.3,706884.76,9038429.0,7254994.0,3978648.0,436933.7,3767399.0,5900681.0,9322114.0,-4518914.55,-3406240.0,-6199540.0,-8233101.0,-5856532.0
8/21/2018,9180598.0,7368934.52,4203517.71,3725452.7,1439843.74,2944600.55,9507651.0,6765077.0,843534.0,-6029345.08,-7694762.0,-3629867.0,-1766769.98,-6174949.0
7/15/2018,2868789.31,5375043.0,5426169.0,3758758.0,1553653.4,9217560.0,8375467.24,5620352.0,1476979.19,-4268972.0,-8526299.0,-3853025.73,-157078.0,-3941336.0
1/28/2018,5620741.0,5843156.0,5417005.0,8125142.0,365839.14,7930996.0,6277629.0,6801092.42,7185458.23,-2542859.84,-1015660.0,-6520608.0,-2319134.78,-2946404.22
7/30/2018,9713876.0,2107054.81,646168.0,4727712.0,2998108.39,5137656.8,3126674.0,1326399.97,7136759.2,-7370709.9,-8449022.0,-6221558.0,-2305737.0,-6327495.0
11/7/2018,7166626.0,7640597.8,6125046.0,299075.46,750336.81,3164827.46,263054.28,8625374.0,6284354.0,-6429856.0,-5421346.0,-8835410.0,-5315544.91,-3011966.58
12/19/2018,3484335.36,6465029.2,9573416.0,5562587.0,1842948.33,9678197.0,8972189.0,523818.86,5198461.89,-8509512.0,-8910720.0,-4704895.91,-5089744.0,-7791225.0
7/19/2018,5131068.53,7509303.0,95207.56,3439950.0,1872017.48,212210.46,6245534.0,3622802.89,4983877.0,-462088.0,-6953064.0,-8406312.0,-9473491.0,-9684058.0
10/27/2018,8869002.0,4759544.24,1544536.17,8039420.91,5898273.03,2373329.58,8798495.0,7031033.73,9849889.0,-7887424.0,-547206.0,-1790997.0,-2328125.37,-8576668.0
11/11/2018,8950218.0,3050379.43,2935178.58,9594938.0,8687902.0,5703350.0,6225552.14,2621362.0,6460995.93,-4584038.59,-5913488.0,-970452.0,-4030962.0,-7733503.0
11/21/2018,7915926.99,3910247.03,7190824.0,2228995.53,8766041.0,5438217.99,7708057.0,1232303.46,1081984.0,-4525161.0,-2820583.0,-5921042.0,-9387307.0,-7002623.0
10/21/2018,6141575.0,9313057.0,8475965.0,6104888.75,2071519.17,1400792.5,6228397.0,4586473.0,486551.6,-2859116.24,-9403336.0,-7698257.38,-1017602.0,-946730.0
6/3/2018,5417983.25,9537991.0,2165086.86,4198266.29,7951880.0,9279101.0,7046284.02,8281930.95,5736786.19,-1933519.48,-8210020.0,-3327735.0,-836757.0,-2506970.87
3/23/2018,3342175.74,3999918.9,7449718.46,8276130.0,1224300.34,4778841.0,100951.33,1631227.88,372569.73,-5630406.58,-924706.0,-9727313.0,-1943631.3,-5682018.34
5/12/2018,4635222.87,8545786.0,9020497.0,2182965.91,4815512.7,1442073.0,707638.74,5033843.0,6938748.87,-2194880.0,-1907236.82,-1587789.0,-7360530.0,-7124712.0
5/28/2018,9478661.0,6721158.32,3651087.54,6073348.0,318935.51,1953361.0,4457712.15,6910407.39,7668185.0,-4916792.0,-4199051.53,-7818093.0,-2484884.0,-101348.0
12/7/2018,4844731.0,7319933.0,2222246.11,7158866.62,9185698.0,8615773.0,6389520.0,4985101.0,228437.35,-5669387.0,-7852986.0,-3821475.76,-9859366.0,-6110495.46
2/16/2018,4973445.0,6758322.0,9988461.0,9385419.0,8047705.28,4532177.0,2843380.0,4912166.95,761112.23,-4770698.38,-5915710.0,-3056840.0,-8982084.0,-4129823.0
1/27/2018,9073488.0,956870.74,4972823.24,2680844.0,3310825.39,9796367.0,8076946.0,9838953.0,4483551.52,-4598937.91,-4773612.0,-7663072.0,-4568038.52,-5115609.31
8/20/2018,123566.82,7507270.59,6009969.0,8280488.65,8301778.0,7142561.0,8769986.0,384827.72,4164658.19,-7353034.0,-2714927.0,-8843681.0,-1418559.0,-1546461.0
10/25/2018,1334100.1,1493694.17,2539171.01,8777569.0,8424404.0,9043801.0,2814771.0,9248208.0,5144206.87,-8733943.0,-7863625.0,-2431810.0,-3349746.0,-6309237.46
7/21/2018,3456885.49,1194796.2,4425016.19,7871036.0,1700123.85,4689998.0,4754951.0,6694966.0,347769.97,-6355781.0,-4615904.06,-6902221.0,-4313874.0,-1318523.0
6/13/2018,1934368.84,5249384.0,7462750.37,9604059.0,9481086.0,1847.37,5091537.0,3065460.83,4481648.0,-3486120.0,-2973322.0,-378240.0,-4220860.0,-6329894.21
11/27/2018,55061.94,2172965.44,9297262.0,1457441.27,3509314.0,682171.26,5739639.0,6875918.0,5685158.36,-9231337.0,-5606778.0,-2724689.28,-6486752.0,-4258307.0
11/17/2018,5073426.0,2142739.97,2109267.83,7222545.0,9488524.0,5551289.0,4655106.79,8830090.0,2105243.67,-8319014.0,-6698085.0,-1643981.18,-849843.0,-7324184.0
3/5/2018,63966.19,3437059.22,8608386.0,4437861.0,4670708.43,3613168.47,6548471.0,9486005.0,7543585.0,-2571777.65,-8014762.56,-7192927.0,-2909443.0,-4283071.0
3/25/2018,8802209.0,784513.52,885154.99,9517278.0,536879.77,3476855.32,4007688.52,9403079.0,1515388.97,-9702370.0,-4219806.0,-2705894.0,-9584647.0,-6737152.14
1/28/2018,844127.34,2070410.22,6274433.42,1300567.92,2374676.61,2642883.05,1342095.46,6032784.0,3321498.0,-2287949.0,-2720322.0,-9609081.0,-8276400.0,-4244736.87
12/17/2018,112125.32,493531.18,2779156.0,3135453.0,6380662.0,5618568.57,5690527.0,6823776.0,3602514.61,-5459421.0,-7986690.0,-2966440.0,-5657648.13,-9447051.0
8/24/2018,6906574.26,6300133.0,3436411.0,1754625.0,7369069.0,8877466.0,5043467.79,464948.46,5759480.0,-4191739.17,-6283603.0,-935840.0,-7470607.87,-7388934.0
12/16/2018,1344588.7,7013114.0,2759054.0,9204824.0,9400633.0,9881220.0,8607038.0,762778.49,1555989.33,-944285.0,-6474327.0,-8907994.0,-6437544.0,-6570343.0
8/28/2018,8929236.0,5692750.61,7427402.0,2678461.0,254400.91,9782919.0,8308524.0,7776000.88,5784989.01,-4843261.0,-3238194.76,-6513346.0,-8503630.0,-7869537.0
7/9/2018,8721645.0,3537568.33,731946.83,6078239.95,5605030.0,7378820.4,3897841.4,5177585.0,6723600.49,-6089647.0,-4857550.12,-6848525.0,-3908643.27,-4674725.0
5/27/2018,4532639.07,2215012.77,6349127.0,6156020.0,2712457.63,2615608.15,9757437.0,2454011.64,1301301.0,-9304957.0,-7705027.0,-232804.0,-8527975.0,-6193611.0
7/16/2018,9589866.0,1269346.74,5221428.0,7361821.0,1679443.46,3309504.0,9251467.0,1589673.76,1850129.14,-1629856.0,-5268895.28,-6993608.0,-7169031.0,-2806325.0
3/18/2018,5192250.51,3602248.83,7788994.32,9509812.0,5183113.61,6628239.0,9050834.0,7974725.8,3848336.64,-6680275.16,-9029037.0,-2062285.0,-2118445.0,-298938.0
11/6/2018,7947621.0,832328.79,7091706.65,1450847.0,7814859.77,2139194.57,9575176.0,9746236.0,9894088.0,-5875974.0,-8380455.29,-4725670.0,-1951110.0,-6172236.0
5/17/2018,2877490.16,4828725.0,870038.59,5595526.04,2950829.34,5253789.62,8550861.0,6597367.47,8189347.4,-3723579.0,-6076828.0,-531622.0,-8666172.0,-188075.0
12/26/2018,1262466.0,9006850.0,5341939.0,4054797.7,925398.5,6731914.0,6546886.0,4907948.0,2656975.81,-6104237.47,-1997946.36,-9404704.0,-3126435.0,-9845314.0
7/2/2018,5869310.0,6948375.74,1391408.93,8536341.0,779401.16,8663178.0,7889200.0,2835087.0,1022239.02,-1977976.75,-4071822.0,-1724499.88,-9392478.0,-5991663.0
6/5/2018,1436181.06,7669589.87,1910287.34,3697418.74,549154.02,5093563.3,4746626.88,146207.67,4756937.31,-7681144.0,-4584114.0,-3742384.0,-5287049.0,-62767.0
4/11/2018,9921552.0,3851334.0,3409644.0,3109435.49,2885528.69,5364036.21,2568623.05,6460864.3,7815519.72,-2838777.42,-8498376.0,-2142800.42,-1022413.0,-4289050.0
3/23/2018,2258263.47,1124419.0,8209723.6,7970875.6,304602.0,2468955.1,1474434.8,8632216.0,1799924.56,-7495523.0,-3500547.53,-3893279.82,-8388629.0,-163874.0
8/13/2018,8780722.0,4795042.61,995290.25,1330870.88,1808075.32,2318993.11,4905130.0,6933784.0,3525093.24,-4406750.0,-1941167.0,-1611418.87,-8656896.0,-3884819.74
4/21/2018,6886448.2,4466728.9,8102665.0,7170427.0,1749275.73,7597810.0,8562725.0,277519.2,4127221.3,-2069679.0,-3198737.0,-5367542.0,-3578940.0,-5710189.0
9/23/2018,4905961.0,8905918.0,4947871.0,9461132.0,4814567.75,6435562.0,1530196.0,6031237.66,9228746.0,-7668405.0,-910159.0,-9969913.0,-2745078.44,-1465322.0
11/13/2018,7914415.9,1473486.72,8726452.0,3544099.17,154866.26,1443001.09,9642663.0,7356488.0,3079951.0,-9616720.0,-432833.0,-838531.0,-4880647.0,-979257.0
5/27/2018,9213022.0,3546937.0,7574806.03,5923854.84,270005.64,7099528.0,835874.6,8791178.0,4272281.0,-3477487.0,-4615717.26,-7884625.0,-8590741.0,-6025154.0
11/3/2018,7760441.0,5980044.0,1035908.07,5202322.01,9953678.0,2587722.93,1445357.13,4380025.0,8698050.0,-9975572.0,-1059690.0,-440309.0,-4109981.0,-9402754.0
1/31/2018,6708618.77,9881010.0,6021415.91,9266089.0,8077993.49,3930728.33,3238080.15,8372197.47,6263272.51,-1102173.0,-8417535.0,-4338091.54,-4905995.0,-1803621.0
2/20/2018,4994366.17,8767846.0,5053823.29,4399517.6,6698627.11,8885863.0,9459012.0,3698915.0,2621822.2,-2826120.48,-7736145.0,-2580103.0,-6827906.9,-2440049.0
3/11/2018,1207009.58,9995733.0,3344288.23,6775292.0,6009975.0,5658121.86,7082572.0,8811651.0,689511.93,-8524948.0,-9200137.0,-1616928.14,-2695951.89,-7572759.34
1/18/2018,7490812.0,7132710.0,2174293.63,7590058.03,3078812.0,4645682.0,3676919.63,643060.54,4015217.25,-1431756.0,-8024020.0,-9223381.0,-3302531.0,-4020016.94
11/28/2018,3737005.78,9005135.0,8714043.0,8847367.0,4955238.47,7946283.0,7395085.0,2032399.33,7938458.0,-6767859.9,-4210461.0,-9110625.0,-3357036.0,-2952975.43
12/30/2018,4138741.01,9283304.0,2239392.01,3167226.74,6457093.9,9342041.0,4102606.87,3539878.29,7831291.32,-3406587.0,-1173236.0,-8533926.0,-3899634.0,-5173819.91
