inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5,total_outflows
3980174.0,915827.49,6728877.5,3059459.89,9764011.0,5957060.3,4362297.0,7440207.29,5427715.0,47635629.47,-9389779.0,-9791586.0,-171962.0,-5809643.56,-4451893.29,-29614863.85
9707884.0,9140204.0,7877496.0,7017732.0,9733224.0,8873400.0,8702713.0,9360841.0,1768187.52,72181681.52,-384926.0,-474552.0,-5942964.2,-1968590.92,-1514488.0,-10285521.12
5988751.96,8432628.0,717978.59,6217393.67,1003829.53,5273198.0,1074928.46,6891827.0,667389.28,36267924.49,-2222221.48,-254872.0,-226109.0,-3406254.76,-3263904.66,-9373361.9
5325595.85,1867554.1,8893339.0,5579067.0,4712629.77,5205870.0,9178916.0,5121727.61,4534720.0,50419419.33,-8893960.0,-105493.0,-8844958.0,-5331003.0,-2186833.89,-25362247.89
2902179.0,8787585.0,2070071.52,1295580.0,2888140.4,152704.93,4118060.0,5848472.0,9209864.0,37272656.85,-3682828.0,-6640216.0,-9410871.0,-9773430.0,-8922173.0,-38429518.0
748222.64,5953458.34,1775261.29,317629.24,4755158.81,2122487.0,4714756.85,5158456.98,936581.74,26482012.89,-1516711.0,-6926911.0,-6806879.0,-8117449.0,-6811229.0,-30179179.0
5563142.0,6940094.65,234361.82,989780.61,7601749.0,6571292.29,817798.28,2177558.0,4607264.0,35503040.65,-452737.0,-4681492.0,-4540047.94,-7193889.92,-3334180.5,-20202347.36
6048104.34,7166242.49,8455876.0,5817620.0,4708616.0,7191682.0,1225059.0,3397217.77,4266589.89,48277007.49,-2886098.0,-5545424.0,-7409952.0,-4697189.28,-8879033.0,-29417696.28
8644143.0,3860814.87,4069273.0,3046288.91,4975222.77,4649489.64,76250.83,4645708.0,1231057.5,35198248.52,-198646.0,-5556293.25,-3644497.0,-629429.0,-9912781.0,-19941646.25
5536639.0,3503932.0,3846313.61,278751.92,3043807.0,746931.79,8845971.0,8876200.0,3132602.44,37811148.76,-4508155.52,-4315537.67,-5005370.21,-1031656.0,-1325402.0,-16186121.4
277224.1,6738382.0,9073030.0,8428643.0,5616515.02,745847.01,126656.86,277964.26,439392.82,31723655.07,-7327972.0,-8493889.0,-5768847.65,-2446078.0,-2630839.0,-26667625.65
7024217.0,7857282.0,9351359.0,3307709.37,2346872.0,6670614.7,2225611.05,484222.97,3951133.91,43219022.0,-1826687.0,-8437266.0,-1916313.58,-5119493.9,-7645818.0,-24945578.48
3591607.0,5078103.4,743073.73,3717006.8,570576.0,9466295.0,7371719.46,637870.05,9385367.0,40561618.44,-4007909.0,-60443.0,-1120637.0,-1105214.0,-6790113.0,-13084316.0
2586079.0,8985732.0,314107.32,6484623.0,271551.43,6992947.8,7555270.83,5841362.88,7675769.0,46707443.26,-54198.0,-8711143.0,-6241206.0,-8128778.99,-1887955.35,-25023281.34
6466415.12,7391208.0,2599641.28,1673760.64,8100348.94,3587335.0,7171284.92,4419898.0,1100186.12,42510078.02,-1054036.0,-8115116.0,-3159844.0,-6209346.0,-3033958.52,-21572300.52
9635834.0,7587395.53,3830921.01,9074674.0,26346.93,6980577.66,5263546.04,7361661.71,5290053.0,55051009.88,-4013426.49,-2393386.2,-4365572.24,-5747085.0,-7581557.73,-24101027.66
5839689.0,1793690.02,2333361.86,3484666.76,6368217.0,9425745.0,4089584.0,4854891.0,5431293.84,43621138.48,-5547159.0,-9875193.0,-4507173.0,-5896049.0,-8360753.0,-34186327.0
7410841.0,1761753.0,2714475.05,4409899.58,584532.24,6564436.08,2513315.0,3066942.44,4142014.8,33168209.19,-8164277.0,-966671.0,-2116459.0,-7656043.0,-6804937.0,-25708387.0
8158537.0,6527419.45,4482845.74,8614337.0,4217395.0,7486267.78,5897955.42,1732539.67,7783108.88,54900405.94,-9837916.0,-9603953.0,-9202379.0,-586334.0,-6414284.0,-35644866.0
3665695.0,5558772.0,3295118.27,4063750.0,3532378.12,7047710.0,8067394.23,2959985.77,2099947.33,40290750.72,-1170406.0,-1973065.0,-2893620.0,-8944627.0,-664277.0,-15645995.0
9961867.0,1893032.11,922492.99,8448386.0,8668120.0,7261768.0,6861844.92,8419684.0,1527314.4,53964509.42,-993813.0,-3126340.0,-3624361.0,-8648107.0,-3434312.0,-19826933.0
103554.14,157640.58,7454033.71,1357488.13,1006318.27,1583021.0,9289417.0,4148448.8,3486342.53,28586264.16,-8903071.0,-8276384.64,-1709334.0,-5994023.0,-130472.0,-25013284.64
3366581.45,1758411.0,8073942.84,9200809.0,4752629.87,7490100.0,3813948.0,4932901.57,1184536.47,44573860.2,-9013724.0,-6032215.0,-6207808.5,-178918.0,-6556404.0,-27989069.5
8450934.0,2049994.0,5010654.0,2356930.0,4179674.35,6037506.59,8517580.0,3246766.73,5573000.01,45423039.68,-6729228.96,-9264836.0,-9987591.0,-9404778.0,-4989827.56,-40376261.52
7290926.0,1636358.91,7138783.82,2150817.14,2139286.4,6801657.0,3614225.78,5624528.11,7253829.71,43650412.87,-9463059.0,-9277151.0,-1767514.0,-103428.0,-9548915.0,-30160067.0
8401700.0,7342400.0,9969583.0,5965518.0,1366942.57,6206.61,2429778.0,9667201.0,2698073.88,47847403.06,-9853211.0,-9429971.0,-8393953.0,-402597.0,-7398318.0,-35478050.0
8065126.0,5996191.48,1612487.48,1937469.32,6164620.0,4831787.0,9217072.0,5057745.15,9005911.0,51888409.43,-6066113.02,-8542369.0,-4291580.41,-7532550.0,-5758510.86,-32191123.29
9734098.0,9289938.0,6811118.0,2417934.24,5245499.88,8508286.0,4345630.0,3626248.42,1271952.97,51250705.51,-9066583.0,-3649114.78,-9691863.0,-1992052.13,-921864.0,-25321476.91
2466200.97,9003857.0,3842991.4,9354539.0,8633676.0,9306543.0,7892453.38,2733226.0,7808768.0,61042254.75,-6981409.36,-6964779.0,-9247168.0,-4060278.31,-2022682.0,-29276316.67
3835294.61,9535942.0,3494611.57,2312352.75,1056755.1,8900516.0,4498960.35,6369940.75,8216013.0,48220386.13,-9654979.0,-5412053.52,-7843576.0,-1113584.0,-5354679.87,-29378872.39
746266.61,2935090.0,8006549.36,7356226.0,4070012.7,2445832.0,5167557.0,399052.98,2857689.87,33984276.52,-4858119.0,-6927027.0,-6966114.0,-634214.0,-2765197.0,-22150671.0
8120214.95,9909283.0,2179979.12,498472.13,6015492.0,3170737.55,7246743.45,3171495.89,7024246.39,47336664.48,-1924779.0,-4365267.0,-3121535.87,-6369195.4,-1006703.0,-16787480.27
9217790.0,1527254.0,8359974.0,1138927.08,3516034.7,7538395.0,5119784.02,7628303.72,8295842.02,52342304.54,-3662738.0,-8512860.0,-3340475.0,-3267192.12,-2435932.16,-21219197.28
255284.65,911798.84,998900.99,7405398.15,3719312.0,7188630.03,8393895.0,8980681.0,1876895.12,39730795.78,-8788384.0,-653182.0,-150896.0,-4103780.0,-6174344.0,-19870586.0
760469.65,4793054.0,2649888.0,2351313.0,2272160.0,49540.57,7408795.0,3121501.48,3053080.36,26459802.06,-3057144.37,-8774483.0,-1202520.0,-1447592.0,-9676826.0,-24158565.37
6116340.0,8243428.58,4681238.0,7861403.0,4436002.0,3005492.0,4912362.73,5721854.0,9295620.0,54273740.31,-7901496.0,-2079635.0,-406905.0,-4559109.0,-8869259.0,-23816404.0
3706672.0,965525.85,4731835.73,3850857.0,7166893.0,9495371.0,5888757.03,8889476.0,8620971.0,53316358.61,-270902.0,-7410352.0,-9553504.0,-6889696.0,-8637920.0,-32762374.0
5498881.68,5660603.35,6721619.0,921511.25,6655752.0,6721794.0,8788818.0,9259407.0,9011730.0,59240116.28,-7424206.0,-5155499.97,-4519982.0,-5537651.0,-1232176.0,-23869514.97
9639129.0,8501725.0,3232994.27,8848820.0,3157237.34,8098692.23,7409578.0,6088585.0,5295082.67,60271843.51,-1886930.78,-8940432.0,-1618009.0,-5262987.74,-1829259.0,-19537618.52
2606406.92,8681356.0,7316835.0,6865602.41,6374913.64,5617991.0,3384209.74,9862243.0,5232813.84,55942371.55,-3128457.0,-8591573.0,-4027669.2,-7339029.41,-1915320.0,-25002048.61
5111155.0,8255053.12,1769456.15,8141318.0,7014975.0,2349568.69,4583154.0,28783.6,8017712.7,45271176.26,-3748022.0,-355846.0,-6936766.0,-5566360.4,-5988638.0,-22595632.4
3738278.8,786564.95,8539491.0,3582120.19,3447230.59,4003242.0,8032982.25,7143061.41,8363076.3,47636047.49,-8997632.0,-9512771.0,-401598.0,-585267.0,-6043713.0,-25540981.0
4782758.85,5754324.0,7241410.49,8091850.42,8088.13,5377334.95,4751890.0,2997277.65,4707045.28,43711979.77,-1301553.0,-8520455.0,-9868630.0,-3136833.0,-6103163.0,-28930634.0
2972316.22,7607562.0,7471007.44,1899292.3,50592.01,6862222.57,9449519.0,7240854.32,7837377.22,51390743.08,-8125819.0,-1296367.0,-459413.0,-710690.0,-6013657.0,-16605946.0
6187763.0,7668551.21,9571033.0,3745344.0,690374.39,5192174.0,7346262.0,703214.83,9207027.0,50311743.43,-8267003.0,-3481927.05,-9447683.0,-921006.0,-1439919.0,-23557538.05
7102684.0,5949265.85,8015589.42,3424618.22,8183787.53,854403.68,7283838.0,3051069.0,9059708.0,52924963.7,-4231072.0,-822290.0,-5675062.0,-925936.0,-4819839.0,-16474199.0
9867208.0,2434733.39,5534345.63,4764223.0,9697045.0,375970.36,6554976.0,162408.07,507289.9,39898199.35,-8780747.0,-4464950.51,-6618143.0,-4474639.21,-7973647.2,-32312126.92
4192787.38,2984979.91,2770777.22,4729496.0,5158154.51,1384447.77,6064377.0,8089144.0,8463672.0,43837835.79,-9843501.0,-5769601.47,-7574291.0,-3494515.0,-2154781.0,-28836689.47
1464290.81,4918438.35,6507001.0,1022717.93,978727.64,5327318.05,9112300.0,5711132.0,5923946.03,40965871.81,-4862125.39,-4234178.39,-7185648.24,-8905513.0,-4857106.0,-30044571.02
7362395.44,2941587.24,1832066.63,1945113.02,9928980.0,3704313.0,4049085.94,869984.69,4922086.0,37555611.96,-4712564.0,-2774325.0,-4534669.0,-7382425.0,-84886.0,-19488869.0
8545092.0,9331246.0,3151299.15,8230096.27,8470870.0,4846743.0,6126979.59,7853488.0,7324698.49,63880512.5,-6017972.0,-4230949.0,-209286.0,-1373539.0,-1184713.0,-13016459.0
6634941.0,4366947.48,1250199.84,2100854.32,9901149.0,4155411.18,9546000.0,6451356.0,7340139.0,51746997.82,-8300338.19,-7975491.0,-5338149.7,-8503493.0,-3102252.0,-33219723.89
2714453.0,1567220.74,2567487.23,2628049.0,1491416.29,3432027.88,1350974.2,4713098.07,7736219.76,28200946.17,-771208.0,-5891235.0,-2132718.77,-8628881.0,-9543431.0,-26967473.77
6043931.0,5914631.0,1789948.0,6437529.23,4878337.0,8197969.36,5780814.4,8241393.93,5132177.0,52416730.92,-2061324.25,-9840448.0,-4726874.0,-2024377.0,-8893500.0,-27546523.25
4285009.0,1330950.05,5203295.05,3872487.77,636553.78,9894767.0,8466492.0,7819138.0,343112.53,41851805.18,-2770851.0,-7681939.0,-9256329.0,-749071.0,-1495466.0,-21953656.0
9156589.0,5382838.0,4340247.16,1515009.41,7763085.42,9677201.0,2397025.02,8180784.84,7938503.0,56351282.85,-7790673.0,-104298.0,-6428149.0,-1185003.0,-973882.0,-16482005.0
1734122.63,3946906.13,2977987.0,3606143.0,1962692.4,1310225.55,783921.01,347380.04,7060424.0,23729801.76,-9800205.0,-1598018.0,-8401404.0,-474779.0,-4510690.68,-24785096.68
7324267.0,601838.55,9752097.0,1154140.75,3542470.6,8269655.0,8858555.0,9700306.0,995080.31,50198410.21,-4228854.0,-1863527.0,-2615784.0,-5801242.26,-3971493.0,-18480900.26
7167052.0,6398546.2,9937971.0,160315.51,5602449.88,422816.14,311770.13,5910025.09,2008216.61,37919162.56,-8164005.22,-1662277.16,-6547347.0,-7413980.0,-3128269.21,-26915878.59
7831042.0,9014167.0,6497188.59,3575729.28,5663577.45,6416918.0,9350226.0,7577506.35,5412083.0,61338437.67,-3293669.8,-1677116.0,-8554724.0,-5582537.0,-8901896.0,-28009942.8
344661.51,6808070.23,6053805.0,3909567.73,6157492.16,6119936.0,3562289.69,1565721.88,3845752.84,38367297.04,-4810775.58,-5846736.0,-9453.0,-7867637.0,-55365.0,-18589966.58
3193850.62,2310070.36,7327316.09,7181184.53,6376248.74,7068372.18,9883810.0,8964260.0,3126113.43,55431225.95,-803162.0,-6007496.46,-7885254.0,-5529714.17,-4458295.76,-24683922.39
5117413.0,5302981.41,9436001.0,7166748.74,5666323.55,7830001.0,9769616.0,6823867.0,6773571.2,63886522.9,-3284780.0,-4376593.0,-6754296.78,-927231.0,-623593.0,-15966493.78
9648462.0,6176310.0,8677717.0,604471.6,8654319.0,8362416.0,49992.27,2220794.0,9063187.0,53457668.87,-3164574.0,-4928623.0,-8116893.0,-3410967.0,-392957.0,-20014014.0
928150.95,7103198.0,445095.86,3585534.99,9746058.0,8158771.0,4774634.63,7468387.0,5975268.0,48185098.43,-7827889.0,-5847310.0,-9404405.0,-1714267.58,-5674490.81,-30468362.39
9707617.0,466738.0,6163790.0,2624744.05,4309225.12,7608068.0,8603848.0,2382816.22,6093426.0,47960272.39,-2079654.0,-1206515.0,-135405.0,-2609225.0,-4873468.0,-10904267.0
5161865.0,8485330.0,4705183.95,5073812.35,9839921.0,8869743.0,9075200.0,6814334.0,4278100.95,62303490.25,-2668028.0,-8776589.0,-92959.0,-5384659.21,-5117800.0,-22040035.21
8385105.0,8886777.0,8379625.69,9245502.0,3622905.43,837955.04,6689289.0,8046597.35,6029734.74,60123491.25,-4382319.54,-2188592.0,-1407407.0,-8968822.0,-1603199.0,-18550339.54
3777883.0,6756234.13,4533878.24,8624060.0,4075412.0,5707720.0,6751097.51,5842926.65,9675273.0,55744484.53,-7235969.93,-4911447.0,-5208057.0,-1601474.0,-4470893.0,-23427840.93
7768134.0,7377479.67,3451015.12,6658534.0,6659275.0,8091035.94,3474998.0,3211321.61,7140270.13,53832063.47,-3946454.0,-4932727.73,-1782838.19,-9626397.0,-1008530.0,-21296946.92
5945716.0,3482992.0,8951692.0,8129904.87,6481546.0,3272296.21,6111009.0,3761413.61,7746690.11,53883259.8,-8742323.0,-9067125.0,-9839508.0,-6675194.9,-2496297.0,-36820447.9
8503459.0,2792717.98,1612417.37,9649067.0,1541821.81,2383995.88,6167049.97,1992569.77,1954846.27,36597945.05,-5858554.0,-9225584.0,-456553.0,-9767928.0,-8003890.0,-33312509.0
3896682.0,2300510.85,7509234.06,9576801.0,5688561.0,3132123.0,8875520.0,5349213.04,2658859.0,48987503.95,-5673933.33,-8465439.0,-372562.0,-7130499.0,-8792044.0,-30434477.33
3476923.91,896251.67,8773729.0,2931603.0,2326512.99,2335168.0,1119043.0,8036711.0,3210425.0,33106367.57,-6824326.0,-5145567.82,-8135501.48,-8073771.0,-2162294.0,-30341460.3
841883.32,1885818.33,8961012.0,6565324.32,2153228.8,3064586.8,1873131.19,3251745.26,7500855.67,36097585.69,-277113.0,-2832244.79,-8128913.62,-9939461.0,-5297357.76,-26475090.17
2025427.1,9366354.0,6607687.39,7927476.0,4764200.53,4892119.17,7524563.75,2162480.0,2418795.51,47689103.45,-4521403.59,-8058670.09,-2038929.93,-5140641.0,-2061458.0,-21821102.61
9641931.0,5890837.42,6919498.0,7482955.0,924416.04,9763620.0,1869414.62,8844612.0,5895657.0,57232941.08,-1281490.0,-4256945.1,-6007744.0,-3835952.0,-1260927.0,-16643058.1
5954474.0,5247632.0,9199605.0,5621648.0,6160220.75,6481975.85,8821677.0,4722344.0,1183298.03,53392874.63,-5854344.35,-6727139.0,-6218810.0,-2251747.0,-2457636.35,-23509676.7
2241911.0,5565991.43,6658907.7,518688.19,1316245.98,9159738.0,6344139.85,2589498.0,2276676.29,36671796.44,-8690064.0,-323554.0,-1186452.0,-101938.0,-6142824.64,-16444832.64
2291147.0,1197602.26,1986422.72,6611186.4,2590785.0,2993767.34,3222858.03,1246165.79,7082579.0,29222513.54,-3431336.52,-4330059.0,-4911273.0,-641615.0,-498013.0,-13812296.52
809156.91,413777.0,1884913.98,4610991.0,8774453.0,9579557.0,1351006.7,5325018.0,9092283.0,41841156.59,-8762783.0,-2300307.0,-5872342.0,-751966.0,-774981.0,-18462379.0
5400951.0,6760126.0,7819312.0,9956511.0,6088706.13,3032266.0,4314114.0,2110709.77,5320014.0,50802709.9,-2986281.0,-5129533.0,-8259989.48,-7539397.0,-1250422.0,-25165622.48
6470572.0,2476283.42,6522760.97,9831347.0,2125959.73,5858661.0,5818492.0,6117222.37,7031009.0,52252307.49,-7755069.0,-8352973.35,-1754519.19,-2365878.78,-2729447.0,-22957887.32
8456395.0,7607885.1,8709370.0,8892674.0,2550325.65,7581620.09,9367619.0,3898856.66,7487320.0,64552065.5,-2847169.0,-5881600.0,-8398062.0,-7488638.0,-1720583.25,-26336052.25
7980747.58,7011253.55,9182244.0,7115371.84,727582.6,3683442.08,1292900.53,8838781.0,8431663.0,54263986.18,-2147906.71,-6836443.0,-6002929.28,-6168010.0,-9228719.0,-30384007.99
4393392.0,9315855.0,4184278.4,9866377.0,8296438.01,1390852.26,2009981.35,7592914.9,276363.83,47326452.75,-1171313.0,-1812334.42,-979423.0,-5071752.5,-195304.0,-9230126.92
8257796.0,9777918.0,3108882.33,619802.32,1755481.23,6060453.88,6651240.25,1211715.76,9875848.0,47319137.77,-2015515.0,-9941192.0,-7634576.0,-1699400.72,-8973105.0,-30263788.72
9355814.0,3889083.63,6921510.0,6975268.0,3889753.7,6023534.0,5829068.0,4470236.37,2093308.0,49447575.7,-8728375.0,-8133923.0,-3824949.84,-9701621.0,-2002326.99,-32391195.83
9018229.0,775402.09,4925091.0,3006981.62,1132645.81,6875893.06,8225157.0,2075868.67,3155948.68,39191216.93,-7588102.0,-1219970.0,-5416209.73,-534724.0,-838317.0,-15597322.73
4888161.74,3540207.1,8700835.0,4779921.0,9933496.0,2183286.29,4675726.36,9179679.0,5886827.59,53768140.08,-6099071.0,-8828705.0,-3867766.0,-5137020.0,-1372196.0,-25304758.0
9744008.0,3255743.81,296332.69,4850931.36,6316093.0,2533948.74,1850184.74,5665240.97,8673652.0,43186135.31,-7890132.0,-9764666.0,-3532115.0,-3959036.36,-4247557.0,-29393506.36
8899748.0,9470016.0,6507813.31,3664543.0,3261093.93,5174289.92,5300964.0,514760.0,2590253.09,45383481.25,-1757343.88,-8233830.0,-282907.0,-3714215.0,-3067019.0,-17055314.88
5629027.04,7787182.21,9364226.0,2390249.0,7320631.0,5638782.0,5517504.0,7441771.0,3186412.0,54275784.25,-7490997.83,-5695610.0,-9706973.0,-5143359.33,-8589578.0,-36626518.16
149839.9,9387848.0,5984087.62,302607.2,6526174.0,1792459.42,3024808.4,8178263.0,1537569.63,36883657.17,-4028926.0,-2991770.38,-5404288.63,-4587748.0,-8344306.16,-25357039.17
3558673.0,679412.0,9815035.0,9304616.0,6456406.0,374799.74,3384689.13,7324530.0,2708004.88,43606165.75,-8335682.0,-3630446.0,-9918731.0,-2068630.0,-5439857.86,-29393346.86
49086.46,1486474.0,2420662.0,8206539.41,5507571.0,1065855.55,6016722.84,6752455.0,7126098.0,38631464.26,-5671760.0,-3424725.0,-5693548.0,-9655547.0,-3158535.0,-27604115.0
3778987.85,7641488.0,3928439.58,9895820.0,9055811.0,1381423.28,7866879.0,660963.27,2986796.0,47196607.98,-2827333.0,-9009592.0,-915122.0,-1398946.0,-2922662.0,-17073655.0
9465108.0,5614536.48,1633313.74,5197701.39,7097385.0,1776752.91,4087527.36,1195904.33,6995308.0,43063537.21,-7979502.0,-8716620.0,-8432318.0,-9034584.0,-5180351.09,-39343375.09
9627207.0,1466522.96,2963358.18,486415.23,8787160.0,6138921.02,7088398.95,5583088.0,5060940.0,47202011.34,-238136.0,-6537463.0,-2900839.15,-735509.0,-5131320.6,-15543267.75
2557261.44,9871531.0,8423002.0,4804725.0,5195765.73,1986492.31,5099307.0,3211707.0,7166191.5,48315982.98,-6916007.32,-9770592.0,-4820600.29,-3184635.0,-6939683.0,-31631517.61
9378915.0,6460868.0,6266767.0,6944797.0,3183406.22,2050066.41,6887265.0,1006111.31,9149915.0,51328110.94,-3463831.35,-826437.0,-8093788.0,-6151861.0,-2374352.0,-20910269.35
8542354.0,7826787.56,4514604.0,7187228.39,4912793.0,6134602.0,2779099.18,8915261.0,5745754.0,56558483.13,-4329540.64,-7263768.74,-5498526.0,-6742346.94,-6250831.0,-30085013.32
5499822.81,9573818.0,2738960.0,8103344.0,4243875.29,1922486.0,1384228.64,5371923.69,9868153.0,48706611.43,-2956716.72,-9165967.0,-3918442.17,-7955013.01,-5324907.85,-29321046.75
3133964.08,7224433.0,1728447.76,3875791.32,1058331.82,6193226.0,945831.47,6247163.36,3139143.87,33546332.68,-1519688.0,-2887588.0,-5234298.0,-1636134.77,-8592002.0,-19869710.77
3780136.72,6101103.0,3934001.82,6851750.0,2899286.87,9702931.0,708878.55,6708523.71,7093707.0,47780318.67,-7345196.0,-567107.0,-2425901.76,-7885293.0,-1983229.42,-20206727.18
5899578.0,5397308.0,4722581.34,4100476.74,5851196.1,4152160.9,4972986.0,9258110.0,7228290.0,51582687.08,-3901422.47,-8072480.37,-7932770.0,-7170380.0,-4296996.0,-31374048.84
5489790.27,747723.27,5062779.0,6941280.33,4669958.89,6983978.06,8473542.0,552680.68,5647314.56,44569047.06,-5337721.15,-6020759.0,-3934544.66,-7459172.04,-8944202.0,-31696398.85
7874431.36,3928022.52,5440980.56,3908941.31,7120046.0,6348120.0,7799469.34,4305866.3,1699725.6,48425602.99,-1183246.0,-9525106.0,-772365.0,-181964.0,-5046010.47,-16708691.47
5024489.31,3973171.98,5477957.36,3158856.4,831777.79,483539.71,8721272.0,247024.37,7195266.38,35113355.3,-1585285.0,-4806481.0,-7263289.0,-4982665.0,-1108816.0,-19746536.0
8550139.0,5918945.0,9177921.0,6928951.0,587743.17,3794391.19,1130378.38,5016175.0,4293930.0,45398573.74,-6473699.0,-4756434.0,-9842126.0,-4615018.5,-8709929.0,-34397206.5
4447880.0,5600710.25,711006.79,8673554.0,4648080.0,2646697.0,8064137.0,8440600.0,3766037.2,46998702.24,-199254.0,-2438178.75,-4797364.1,-5488450.0,-2930177.0,-15853423.85
6166225.39,8709519.0,7465723.0,6776341.74,8012934.0,3081782.77,2412098.79,2425259.0,4409210.0,49459093.69,-7635350.0,-3162350.0,-1919933.99,-5563551.89,-2236585.34,-20517771.22
8428337.0,2827014.94,7833899.04,1855475.6,9142573.0,6389219.0,6801099.48,316273.89,5575043.56,49168935.51,-8209263.0,-5388321.97,-3003181.21,-837550.0,-7161352.0,-24599668.18
6858436.0,1982431.52,9104017.0,7879879.0,3540887.0,7143721.21,8999107.0,9457573.0,4985724.96,59951776.69,-3019900.85,-1007041.0,-7278972.0,-2309625.79,-2955808.0,-16571347.64
4981166.0,2524062.0,3447514.0,1921467.0,6189349.0,5521170.0,3047148.19,522851.28,7475598.1,35630325.57,-9394709.0,-3348641.0,-1767964.0,-8476957.0,-7975265.19,-30963536.19
7808753.51,5799089.13,8659948.0,6433462.0,4700368.0,9974742.0,7743972.25,5044883.0,3782868.41,59948086.3,-444943.0,-2183069.0,-443407.0,-1645839.0,-8851561.0,-13568819.0
9813668.0,920531.18,5319767.65,7432088.17,7074905.28,9881707.0,6104778.19,1693078.0,3258128.0,51498651.47,-7156274.0,-1427049.0,-9862298.0,-2694416.36,-2443520.0,-23583557.36
8838821.0,5444200.0,5153306.0,7874912.0,5063283.0,8256529.44,2496762.56,9379404.0,2582663.33,55089881.33,-3449119.0,-7886868.0,-841077.0,-3556668.0,-766952.0,-16500684.0
4342548.0,280455.46,254937.63,4237987.21,1018618.56,990849.44,3244246.64,4427433.41,5226551.0,24023627.35,-7876112.0,-6849293.0,-3201692.49,-5196933.0,-1184899.0,-24308929.49
9793150.0,8211112.0,4061098.61,3640558.75,5876704.24,861813.6,841554.87,2354716.0,642022.25,36282730.32,-7083115.64,-8841828.0,-1019257.0,-1413855.0,-7866254.0,-26224309.64
3848392.95,8160286.0,5914292.0,2335583.0,5000498.0,7953892.0,8677206.0,3982138.57,1579442.0,47451730.52,-770047.0,-3914195.0,-4447440.0,-1150694.0,-1983460.0,-12265836.0
4914497.35,3001037.58,2111046.66,5175978.32,3390314.34,2394076.4,8360642.24,9232168.0,6564484.0,45144244.89,-9838290.0,-6283403.0,-5247826.7,-3217511.0,-1266105.0,-25853135.7
8458965.0,7244370.01,5315400.87,1341096.13,2694284.62,2471606.53,5363254.59,6036416.48,9720142.0,48645536.23,-4319403.73,-4402512.96,-1712921.67,-1728094.0,-6500148.0,-18663080.36
8977887.0,7785974.67,5575643.0,7975883.0,2364381.0,4275635.03,3445191.0,1193788.6,4276560.91,45870944.21,-2624657.88,-3644823.3,-3067390.0,-111612.0,-9121513.0,-18569996.18
6874698.25,6054837.0,4036401.33,6180780.0,8008218.0,7463244.0,2613784.43,8884008.0,7980906.96,58096877.97,-4765421.51,-2824948.33,-5964110.52,-5862815.0,-4228016.82,-23645312.18
8499750.0,3791456.3,5505113.0,3542136.84,6735600.0,4245480.87,9447841.0,2370104.0,6438036.94,50575518.95,-955263.0,-4543960.0,-1846212.02,-9220162.0,-7109605.52,-23675202.54
1887360.72,1528494.09,4021763.83,216317.44,6830141.0,2917572.0,5067305.0,8795690.0,1774842.38,33039486.46,-2370018.0,-317958.0,-5158730.0,-1883173.0,-7900566.0,-17630445.0
5788211.0,4964660.02,4330126.0,643493.55,2307649.88,7717193.0,2121936.0,7960303.0,192922.23,36026494.68,-5157387.31,-2162274.34,-2760666.47,-6902882.0,-8150838.73,-25134048.85
3274729.39,9354702.0,2914126.5,1037296.56,2182575.0,6257858.0,262831.27,2600138.0,6442732.16,34326988.88,-5634362.8,-9499630.0,-8666437.0,-3549405.0,-5780204.0,-33130038.8
7506662.0,62995.07,8261290.0,3709630.54,8967737.0,4765965.63,7210800.0,1171146.16,2019191.47,43675417.87,-5368545.29,-1416138.0,-9082509.0,-1756310.84,-7986255.0,-25609758.13
5600218.0,7806273.62,8030725.69,2246916.45,2775783.93,7520864.0,50212.17,2540508.0,2964786.02,39536287.88,-6518472.0,-1302782.0,-2631956.99,-3342013.07,-1466384.0,-15261608.06
4161420.63,2681808.0,9092928.0,2893683.52,8434253.0,3156413.6,6960981.0,3071458.92,972756.0,41425702.67,-4654302.0,-9016492.0,-4415294.0,-9712779.0,-965721.0,-28764588.0
1646299.16,4222121.0,7298847.18,9533903.0,6671313.94,63380.12,4621987.0,3573126.0,1590924.79,39221902.19,-2973235.0,-8862801.0,-7057782.0,-5555145.51,-8603009.0,-33051972.51
1100179.56,2999384.0,6590005.57,8625029.0,5421349.0,1293177.05,6645823.79,8470226.0,3754162.0,44899335.97,-1365241.0,-8780019.0,-7155436.0,-8631709.0,-3553150.08,-29485555.08
896590.27,2767232.0,4584777.0,6512401.49,5985457.0,6773931.19,1500669.4,75886.94,3892488.02,32989433.31,-2463478.0,-8764917.0,-6851957.28,-8047443.0,-37648.0,-26165443.28
1651824.24,9477911.0,5678471.6,6072641.0,8303214.0,4082186.0,3553786.16,2790359.06,5287841.58,46898234.64,-4563408.0,-1680362.25,-3331624.96,-5314591.0,-9185948.0,-24075934.21
2697246.0,9228615.0,5558705.45,3763308.36,1764261.81,6720368.75,2671482.26,9709910.0,6890401.22,49004298.85,-4739468.0,-9376950.0,-4010849.34,-539293.0,-5799119.77,-24465680.11
1044407.91,171916.84,7540719.0,4448961.0,5608862.53,6217312.6,7527849.59,7026607.0,7239250.53,46825887.0,-122444.0,-7902932.0,-9444920.0,-3777508.23,-7079237.1,-28327041.33
